id,group_id,rank,name,popular_name,description,menu_type,in_stock,is_published,is_active,price,currency,price_description,created_at,updated_at,container_type_id,menu_group_ids,reference,volume_per_portion,maximum_quantity,maximum_quantity_as_side,size_description,menu_sub_category_id,listing_price_factor,mark_up_price,commission_percent,review_status,reviewed_at,reviewed_by,review_reason,vendor_price,prep_time,existing_menu_ids,order_limits,stock_status_confirmed_at,estimated_prep_time,estimated_prep_time_last_refreshed_at,container_name,container_price,container_description,container_volume,discount,discounts,discount_price,discount_rank,tags,category,images,has_active_notification,restaurant,source_url
1080705,0,4,Streetwise 5 - Large Chips (30%OFF),,Streetwise 5 - Large Chips,,True,True,True,15000,GHS,per pack,2025-03-13T19:20:45.000Z,2025-09-10T10:17:03.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,"{'id': 122920, 'max_usage_capped_amount': 1000, 'shared_percent': '100.00', 'target_service': 'menucategories', 'target_service_id': 124445, 'source_service_id': 117067, 'source_service': 'vendors', 'type': 'percentage_off', 'value': 10, 'title': 'UP-To 30% off & free delivery - KFC 37 Liberation  - Cantonment', 'description': 'UP-To 30% off & free delivery - Chowdeck Deals ', 'settings': '{""visible_to_customer"":true,""banner_title"":""UP-To 30% off & free delivery""}', 'minimum_order_amount': 0, 'expiry_date': '2025-10-11T00:00:00.000Z', 'is_published': True}","[{'id': 122920, 'max_usage_capped_amount': 1000, 'shared_percent': '100.00', 'target_service': 'menucategories', 'target_service_id': 124445, 'source_service_id': 117067, 'source_service': 'vendors', 'type': 'percentage_off', 'value': 10, 'title': 'UP-To 30% off & free delivery - KFC 37 Liberation  - Cantonment', 'description': 'UP-To 30% off & free delivery - Chowdeck Deals ', 'settings': '{""visible_to_customer"":true,""banner_title"":""UP-To 30% off & free delivery""}', 'minimum_order_amount': 0, 'expiry_date': '2025-10-11T00:00:00.000Z', 'is_published': True}]",15000,1,"[{'name': 'African', 'id': 645022}]","{'id': 124445, 'name': 'Chowdeck Deals ', 'is_published': True, 'is_general': False}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/0b83285b-7079-502a-8459-da0cca4f5fec.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080710,0,2,Streetwise 2  Rice,,Streetwise 2  Rice,,True,True,True,7500,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],7500,100,"[{'name': 'African', 'id': 645027}]","{'id': 78714, 'name': 'Streetwise Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/261cd86f-ba95-5cb0-ab86-dde3dbdd67fd.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080708,0,3,Streetwise 2  - Chips,,Streetwise 2  - Chips,,True,True,True,6800,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],6800,100,"[{'name': 'African', 'id': 645025}]","{'id': 78714, 'name': 'Streetwise Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/6aa268df-85c5-58f4-bd71-49144f3801f2.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080703,0,5,Streetwise 3 - Rice,,Streetwise 3 - Rice,,True,True,True,9200,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],9200,100,"[{'name': 'African', 'id': 645020}]","{'id': 78714, 'name': 'Streetwise Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/ecfe03ca-3b4e-56f5-ba1f-720c9711b270.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080715,0,6,Streetwise 3 - Chips,,Streetwise 3 - Chips,,True,True,True,8800,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],8800,100,"[{'name': 'African', 'id': 645032}]","{'id': 78714, 'name': 'Streetwise Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/a825c0df-1ced-5533-a397-c2c2be11b383.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080720,0,7,Streetwise 4,,Streetwise 4,,True,True,True,12600,GHS,per pack,2025-03-13T19:20:46.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],12600,100,"[{'name': 'African', 'id': 645037}]","{'id': 78714, 'name': 'Streetwise Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/0f295e4a-d76e-5601-b4f8-12b61d690a9a.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080716,0,8,Honey KFC Dunked Wings,,Honey KFC Dunked Wings,,True,True,True,8700,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],8700,100,"[{'name': 'African', 'id': 645033}]","{'id': 78709, 'name': 'Value Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/a0ab5cf5-c402-5ccd-80c0-5c56745ed658.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080712,0,9,Streetwise Wings Meal,,Streetwise Wings Meal,,True,True,True,4700,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],4700,100,"[{'name': 'African', 'id': 645029}]","{'id': 78709, 'name': 'Value Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/b83c49b2-f8bd-5cf5-853e-02bded5e9383.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080698,0,10,Honey Dunked Twister Meal,,Honey Dunked Twister Meal,,True,True,True,10200,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],10200,100,"[{'name': 'African', 'id': 645015}]","{'id': 78709, 'name': 'Value Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/f6b3332d-3cb3-5a05-8658-63d364234c63.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080692,0,11,Honey Dunked Twister,,Honey Dunked Twister,,True,True,True,6100,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],6100,100,"[{'name': 'African', 'id': 645009}]","{'id': 78709, 'name': 'Value Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/7779a966-d28e-5653-b144-2f0285c851c9.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080724,0,12,Streetwise Wings Meal Chips,,Streetwise Wings Meal Chips,,True,True,True,4700,GHS,per pack,2025-03-13T19:20:46.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],4700,100,"[{'name': 'African', 'id': 645041}]","{'id': 78709, 'name': 'Value Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/f6c4754b-97fe-5b27-bc56-c1ba9db45acc.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080717,0,13,9 Pieces Chicken,,9 Pieces Chicken,,True,True,True,25100,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],25100,100,"[{'name': 'African', 'id': 645034}]","{'id': 78707, 'name': 'Chicken Pieces and Chicken Buckets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/b07d5212-ee4e-5eab-828a-4f3e26949010.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080688,0,14,12 Pieces Chicken,,12 Pieces Chicken,,True,True,True,33000,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],33000,100,"[{'name': 'African', 'id': 645005}]","{'id': 78707, 'name': 'Chicken Pieces and Chicken Buckets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/9b42eb94-fadd-598a-a1bc-0ee6e08915c6.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080707,0,15,1 Piece Chicken,,1 Piece Chicken,,True,True,True,3000,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],3000,100,"[{'name': 'African', 'id': 645024}]","{'id': 78707, 'name': 'Chicken Pieces and Chicken Buckets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/437a91ed-8635-530f-940e-f4c76ceac0c0.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080713,0,16,15 Pieces Chicken,,15 Pieces Chicken,,True,True,True,40700,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],40700,100,"[{'name': 'African', 'id': 645030}]","{'id': 78707, 'name': 'Chicken Pieces and Chicken Buckets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/1ed48ac3-8123-5dbe-a388-3d9ccb7d2ac3.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080721,0,17,2 Pieces Chicken,,2 Pieces Chicken,,True,True,True,5700,GHS,per pack,2025-03-13T19:20:46.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],5700,100,"[{'name': 'African', 'id': 645038}]","{'id': 78707, 'name': 'Chicken Pieces and Chicken Buckets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/95fe7ea9-fce6-5be2-912b-fbecec101df2.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080691,0,18,3 pieces of Full Hot Wings,,3 pieces of Full Hot Wings,,True,True,True,8700,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],8700,100,"[{'name': 'African', 'id': 645008}]","{'id': 78711, 'name': 'Wings/Pops/Nuggets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/bd894e24-9f12-5b42-a6cf-b0d18aa81758.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080693,0,19,Chicken Bites - Regular,,Chicken Bites - Regular,,True,True,True,6000,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],6000,100,"[{'name': 'African', 'id': 645010}]","{'id': 78711, 'name': 'Wings/Pops/Nuggets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/fc0d7ea4-e4e3-5ba0-80d3-d22218698bf2.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080686,0,20,Chicken Bites - Large,,Chicken Bites - Large,,True,True,True,7000,GHS,per pack,2025-03-13T19:20:44.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],7000,100,"[{'name': 'African', 'id': 645003}]","{'id': 78711, 'name': 'Wings/Pops/Nuggets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/c1e89bf0-4961-5b73-8424-0916bc819c61.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080685,0,21,6 pieces of Full Hot Wings,,6 pieces of Full Hot Wings,,True,True,True,17000,GHS,per pack,2025-03-13T19:20:44.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],17000,100,"[{'name': 'African', 'id': 645001}]","{'id': 78711, 'name': 'Wings/Pops/Nuggets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/868e8934-7b63-5cac-9082-279fb522b5c3.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080706,0,22,Chicken Bites Bucket,,Chicken Bites Bucket,,True,True,True,11900,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],11900,100,"[{'name': 'African', 'id': 645023}]","{'id': 78711, 'name': 'Wings/Pops/Nuggets', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/677a568a-aea0-5589-909b-df0bff2d221d.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080696,0,23,BoxMaster Meal,,BoxMaster Meal,,True,True,True,11900,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],11900,100,"[{'name': 'African', 'id': 645013}]","{'id': 78712, 'name': 'Twisters, Boxmasters and Other Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/b66eb86a-70f5-53ce-b679-b3f9fd5e457f.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080719,0,24,Twister Meal,,Twister Meal,,True,True,True,7800,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],7800,100,"[{'name': 'African', 'id': 645036}]","{'id': 78712, 'name': 'Twisters, Boxmasters and Other Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/c8146040-1b95-5d47-9b79-6b89027230c0.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080701,0,25,Boxmaster,,Boxmaster,,True,True,True,9000,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],9000,100,"[{'name': 'African', 'id': 645018}]","{'id': 78712, 'name': 'Twisters, Boxmasters and Other Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/a005a7ef-6a8c-59e9-b086-8f32bfd1d4c6.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080711,0,26,Twister,,Twister,,True,True,True,6000,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],6000,100,"[{'name': 'African', 'id': 645028}]","{'id': 78712, 'name': 'Twisters, Boxmasters and Other Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/d62c88c7-5347-59bd-89eb-5a921fbece9a.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080699,0,27,Zinger Burger,,Zinger Burger,,True,True,True,7100,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],7100,100,"[{'name': 'African', 'id': 645016}]","{'id': 78708, 'name': 'Burger and Burger Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/b0870a4b-0648-58ca-879a-6c1058945a6d.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080723,0,28,Veg Burger,,Veg Burger,,True,True,True,5500,GHS,per pack,2025-03-13T19:20:46.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],5500,100,"[{'name': 'African', 'id': 645040}]","{'id': 78708, 'name': 'Burger and Burger Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/98508a75-e8b5-55cb-a579-cd0190f2aff2.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080722,0,29,Zinger Burger Meal,,Zinger Burger Meal,,True,True,True,9500,GHS,per pack,2025-03-13T19:20:46.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],9500,100,"[{'name': 'African', 'id': 645039}]","{'id': 78708, 'name': 'Burger and Burger Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/8594db9b-1e7c-52f9-a263-e3e9e693acc2.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080714,0,30,Tower Burger,,Tower Burger,,True,True,True,9000,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],9000,100,"[{'name': 'African', 'id': 645031}]","{'id': 78708, 'name': 'Burger and Burger Meals', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/8e75feae-5f80-5310-a248-5c5d8cff34a0.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1590657,0,32,KFC Loaded Fries,,"Chips, chicken  bites, chips, colonel sauce, hot&spicy sauce",,True,True,True,7800,GHS,per,2025-07-03T13:29:14.000Z,2025-07-03T13:29:14.000Z,,,SKU-117071-52M1PTY3FE,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],7800,100,"[{'name': 'Fast food', 'id': 781464}]","{'id': 78710, 'name': 'New', 'is_published': True, 'is_general': True}","[{'path': 'https://files.chowdeck.com/images/2025/2025-07-03/0z5j8Q38OAWmh2BGcQV7Y.jpg', 'rank': 1}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080689,0,34,Mash and Gravy,,Mash and Gravy,,True,True,True,2500,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],2500,100,"[{'name': 'African', 'id': 645006}]","{'id': 78710, 'name': 'New', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/4b940883-53e2-5ad6-b357-ca0704133578.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080718,0,35,Extra Tomato Ketchup,,Extra Tomato Ketchup,,True,True,True,600,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:02.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],600,100,"[{'name': 'African', 'id': 645035}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/e2c75baa-ea89-563c-8881-2075aaca0a67.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080680,0,36,Extra Zinger Dip,,Extra Zinger Dip,,True,True,True,1000,GHS,per pack,2025-03-13T19:20:44.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],1000,100,"[{'name': 'African', 'id': 644997}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/349837ed-88fb-5074-a46d-35443cf796f6.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080681,0,37,Large Chips,,Large Chips,,True,True,True,4200,GHS,per pack,2025-03-13T19:20:44.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],4200,100,"[{'name': 'African', 'id': 644998}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/9ee77cf0-4998-5e5a-906f-87fde3812a66.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080682,0,38,Extra Cheese,,Extra Cheese,,True,True,True,1400,GHS,per pack,2025-03-13T19:20:44.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],1400,100,"[{'name': 'African', 'id': 644999}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/178b7f88-774d-54a6-b2dd-a003846fed1d.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080683,0,39,Regular Chips,,Regular Chips,,True,True,True,3600,GHS,per pack,2025-03-13T19:20:44.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],3600,100,"[{'name': 'African', 'id': 645000}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/68f0c568-4f13-500c-9498-d914e6f4952a.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080687,0,40,Extra Hash Brown,,Extra Hash Brown,,True,True,True,1400,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],1400,100,"[{'name': 'African', 'id': 645004}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/a7c2bec9-dc89-5987-98ad-5a374f977865.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080709,0,41,Chips Bucket,,Chips Bucket,,True,True,True,6600,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],6600,100,"[{'name': 'African', 'id': 645026}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/f5ecaba8-4b5d-582a-bac7-415732917b99.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080690,0,42,Extra Colonel Dip,,Extra Colonel Dip,,True,True,True,1000,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:00.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],1000,100,"[{'name': 'African', 'id': 645007}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/1ab790b3-373f-5f01-977f-fba2dae362dd.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080694,0,43,Coleslaw,,Coleslaw,,True,True,True,1200,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],1200,100,"[{'name': 'African', 'id': 645011}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/f17cb353-18ce-5cda-9fc5-71e919ac3dec.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080697,0,44,KFC Spicy Rice,,KFC Spicy Rice,,True,True,True,3500,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],3500,100,"[{'name': 'African', 'id': 645014}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/1aed7ebe-6963-575f-b2a3-ed2f35b50d69.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080702,0,45,Extra Veg Shito,,Extra Veg Shito,,True,True,True,600,GHS,per pack,2025-03-13T19:20:45.000Z,2025-08-11T08:43:24.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],600,100,"[{'name': 'African', 'id': 645019}]","{'id': 78706, 'name': 'Sides', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/7541f736-d8c1-5a8c-b6b7-fce07e9dbf17.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080695,0,46,Sprite 300ML,,Sprite 300ML,,True,True,True,1400,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],1400,100,"[{'name': 'African', 'id': 645012}]","{'id': 78705, 'name': 'Cold Drinks and Water', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/52231d81-a03c-539a-9243-5821aea7bce1.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
1080700,0,47,Mineral Water 500ML,,Mineral Water 500ML,,True,True,True,700,GHS,per pack,2025-03-13T19:20:45.000Z,2025-03-13T19:21:01.000Z,,,,0.0,,0.0,,,1.00,,0,,,,,,,,,,,,,,,,,[],700,100,"[{'name': 'African', 'id': 645017}]","{'id': 78705, 'name': 'Cold Drinks and Water', 'is_published': True, 'is_general': True}","[{'path': 'https://menu-images-production.s3.eu-west-1.amazonaws.com/476904dd-3252-59d6-9d64-ac9338f4d279.jpeg', 'rank': 0}]",False,KFC,https://api.chowdeck.com/customer/vendor/117067/menu
